text,target
اتمني التوفيق لهذا الشخص,1
الله يرحم اءنه مظلوم مثل كل المغاربه المقهورين والمستعبدين بالحكره بعدم الشغل و الحياه الكريمه شباب ياءس من الحياه ولهذا ينتحر بكل سهوله سببه الفقر المدقع والله الوكيل,1
ديما كوكاب,1
بقاو تحلمو,1
اانا فاس كنت صغیره كنت اكره المدرسه لان استاد صربنی ضربا مبرحا فی راسی وفی وجهی لن انسی دالك الیوم وتعقدت من المدرسه منها المدیر منها الاستاد ولد الحرام,1
باغين العيد هاهو باغين الصيف هاهو كون شدتو رسكوم من لاول في ديوركم كاع ميطرا هادشي الله يلطف بي الجميع,1
تتمني الخير للمغرب,1
اله يحسن العوان لهدا الشعب راه صابر بزافحتي احد ما كيفكر في هدا المواطن,1
المغرب خاسر كبير ايضا باراكا من الهضره كلشي كايدوز علي السبنيول من بنادم للسلعه الحدود مسدوده من كل جهه اقفالها مع اسبانيا هو انتحار اقتصادي المغرب خاصو يحل هاد المشكل عسكريا تركمنستان و ارمينيا و باراكا من الهضره البوليزباليو لازم ياكل سلخه تبقي فالتاريخ هاد الامم المتحده و المنورسو و و خدامين كايضحكوا علينا باش الدول المتقدمه تكمل هاد المسرحيه د النفاق ادا المغاربه بغاو العز نيشان نمشيو نجيبو اراضينا الصحراء الشرقيه صحه سمحنالهم فيها و الان ياوون ارهابيين كايضربونا و يهربوا ويلا دويله الديزي ديال مون زيزي صنيعه فرنسا اللتي حتي اسراءيل اقدم من دين مهم بغات تعرف شكون الرجال يسيفطوا ولاد الشاب منار نحويو طبون ماتهم يا الكلاب,0
مصطلح قمع يرد ويتردد باستمرار القضيه فيها راءحه الاحزاب اليساريه,1
ه يجبوك لهنا هه راه وليدنا و مجبنهم,1
لي جاتوا شي حاجه غاليه ما يشريهاش,1
راهم بحال صحاب جيلي صفر شدو شمكاري,1
يجب ابعاد الاطباء عن تدبير الشان العام,1
الله ياخد فيهم الحق ياربي,1
تحيه خاصه لكل عناصر الامن الله احفظ بلادنا,1
مدينه القصيبه مدينه جميله بمناضرها الطبيعيه,1
كل هذا والله اعلم سببه عدم الزكاه ولا الفلاح تطمع تقول انخرج زكاه بزاف عليا و ها هي النتيجه,1
باركا من تبلحيس,1
الله يوفقك ويسهل علي جميع الشباب خصوصا ولاد تادله اللي الاكتريه مالاقينش فين يخدمو قصبه تادله اصبحت مهمشه والله فين تانجي ليها تضرني خاطري الله يصاوب,1
نريد ان تكون دوله قويه يجيب تحسن في تعليم في صحه في لعيش لكريم لي شعب اذا تفوقت في هادي لقضايا سي نعرف بي انك نجحت ادا خفقت سي نعرفك بانك ميتلك ميتل الاخارين لدين مارو لم ينفعه بي شي,1
اودي راه تبين بان التلقيح مكيحميش راه ناس تلقحو و مرضو و كاين اللي ماتو كيفاش بغاونا نلقحو ولادنا و التلقيح معندوش فعاليه,1
شيخ بصرحه قيم بلواجب,1
عواشركم مبروك لي فرحني في هد العوشر فرحني بيابوني الله الفرحكم في اقرب وقت,1
الله ياخذ الحق حسبي الله ونعم الوكيل,1
لهيخلف لهءلاء الفلاحين ماضع والله لايضيع واتعابهم,1
الله يهديكم الناس فخريبكه و بوجنيبه كيعيشو الاقصاء و الفقر شنو داو من الفوسفاط من غير الماء الموسخ و الغبار عاد نتوما تستبشرو خير فينا هو هاد الخير,1
الله ياخذ فيها الحق والله يرحمو,1
بالدم بالروح نفديك ياوطن اجدادي عاش الملك الله يحفظه وطول في عمره يارب العالمين,1
الله يحفضو لاهلو,1
لو كان يعرف هد الاب غدي يدخل الحبس بداك التعب لي تعب علي ولدو كبرو وقراه باش يدخل بسببك الحبس كدار من الناقص من هد القرايه لا الاه الا الله محمد رسول الله نتي كتهضر وتقول فيه لي بغيتي هو عندو الله,1
اهيا ناري اش هادشي,1
هداك التمن ديالو 2500 درهم فقط,1
يمشي ياكل داكشي اللي اجمع باركا عليه مبغاش يشبع جهنم مزال خاصو الحطب,1
السلاممند 2011وارتفاع الاسعار مستمر علي المواد الغداءيه الاساسيه المستهلكه من طرف الاغلبيه الساحقه للمغاربه,1
ياك قالكم خصكم تربيه وهاهو تيربكم غير بالسياسه,1
الله ياخذ فيه الحق يارب الطف بالمساكين ويسر لهم امورهم,1
العدله مشات معمرها مطفرو ديما رجعا لور,1
العثماني عروبي 00,1
يا ودي يا الخبير صادرات المغرب 25 منها كاتمشي لاسبانيا,1
ه دابا نسترجعوها فيكم غير الشفوي,1
ه دخل فجنب باين,1
اذا كان الخبر صحيحا و تكون لهذه المادتين النفع علي المجتمع فمرحبا و اذا كان سيكون العكس كالجاره الشقيه الخبيثه الجزاءر فبناقص منهما و ما عندنا ما نديروا بهما,0
يجب علي المغاربه الاحرار و الغيورين علي وطنهم ان يقاطعوا المنتوجات الاسبانيه و السياحه في اسبانيا و الاستثمار في العقار باسبانيا,1
الكلمه الطيبه صدقه ولاحول ولاقوه الابالله العلي العظيم انا لله وانا اليه راجعون اللهم اغفر له وارحمه وعافه واعف عنه ووسع مدخله واكرم نزله وارزقه الرحمه والمغفره,1
ربي احفظكوم جميعا وشكرا,1
الله يرحمو الوليده لا احب الحكره,1
هادوا باغين ياكازا الناس باغي تكري باراسول حطها قدامك و لي بغا يكفيها منك يكري ماشي تعمر الشاطيء ولي جا ما يلقاش بلاصه لانك انت معمرها في اروبا كيعطوا واحد النسبه فقط الي كان عندك شرينكيتوا مطعم علي البحر كيعطوك نسبه كتكري فيها الباراسول الي باغين يكروها لكليان ديالهم بحال تراس فقط ممكن تكري ملي مكتكونسوميش وملي كيكونوا فاتحه المحل و طبعا مخاص يدوا لكم الساعه ولكن ما خاص يسمحوا لكم تنشروها في الشاطيء فقط توقف وديرهم قدامك بحالا كروسه فقط انا شخصيا مكنبغيش نخرج متقله وكنكري ولكم نجيب ونكريها منعندك الي بغيت ونقلب علي البلصه لي بغيت ما بغيت نكري كنكريشي والسلام,1
خرجو الزكاه تاحاجه متوصلكم,1
مدينه مكناس لديها مختبر وحيد لكورونا المبلغ 600 درهم تمن باهض الله يخد الحق في المسءولين الفاسدين,1
انتحر و انتهي الكلام الله يرحمو و يوسع عليه,1
الله يشفيهم انشالله حنا منتشفوش فلمرض مرناش يهود,0
الرصاصه القاتله سنه ونصف من الانتظار وعود كاذبه بصيص امل ثم اعدام طاءش ما هو مصيرنا كا حنا نواديل,1
لله يخد لينا حقنا منكوم يا رباعت شلهبيه,0
واحد المسءول يكمل واحد الهمزه و يجي عندكم,1
ماعرفتش علاش ولا مخزن في صف ظالم,1
يديها في الوضعيه الزريه والمخزيه التي يعيشها حزبه ومن ليس لديه راي سديد داخل حزبه وبالتالي داخل وطنه لا يمكن له ان يعطينا رءي معينه حول ما يجري في المحيط لا تنسي اننا ابتينا بك يا ادريس في الاتحاد ولم يرف لك جفن حتي اجهزت عليه فوجب القول اذن فاقد الشيء لا يعطيه,1
اللهم اغفر له وارحمه واسكنه الجنه مع الحبيب المصطفي اخوكم من الجزاءر,1
لاحترامنا للبام ولاحتقارنا للباجده,1
لقمه العيش صعيبه في بلادنا يجب مساعده هذه اافءه اللي كتمثل اكبر شريحه في المغرب,1
يجب طرطقه الالات الموسيقيه و طحنها و استبدالها بثوره علميه الكترونيه نوويه و نانونيه,1
فعلا هذه عده سنوات و انت خدام كتسرق في فلوس المغاربه علي الاقل رد غي فلوس المازوط و ليصانص,1
انا كو كنت منو علاش نحرق راسي نزيد نتعذب فالاخره كون شنقات عليا والله حتي نوري مها,1
مخطط المغرب الاخضر بدا يعطي اكله وثماره الحمد لله بانو فالانتخابات كلشي مقاول ذاتي ماكايناش بطاله الحمد لله خاص خنشه طحين دير 500 درهم باش هادوك لي كايتخلصو فالانتخابات ب 200 درهم يعيشو مزيان نطالب بيفع الدعم عن السكر و البوطان و التخفيض من اللجور و السميك,1
واش ولات لسلاسه,1
تهنينا من كربوز العتماني سلط علينا الله كربوز اخر شلوح غيخرجو علي هاد لبلاد,0
الله يرحمو مسكين الله يغفر ليه وهديك السيده لا حول ولا قوه الا بالله راه بنادم خاصه يحشم امام الظروف القاهره,1
الله يرحم هادا غضاب من الله نزل علينا الفتنه هادا هو حال من يبيع دينه هو هو حال التطبيع مع الاسراءيليون هادا هو حال الملوك الخون خان الامان وجعل لنا الفساد في هاد البلد المغرب مالك منكوح جنسين والله غضب عليه وغضب عنا,0
تحيا جمهوريه القباءل محتله و رءيس فرحات,1
والله العقليه لن تتغير,1
الله المستعان,1
نصيحه اللي عندو اعراض كورونا و ميحتاجش تنفس اصطناعي يبقي في دارو و ياخد الزنك و فيتامين د و سي و التغديه الصحيه و بروبوليس و يستنشق قرنفل و شرب الماء و يعزل راسو علي الناس,1
لمحاربه زيادات غير مبرره في مواد اساسيه علي مواطن تقليل من انتاح ومقاطعه كماليات مع اختيار فتره ما قبل انتخابات لكي لا تتحمل حكومه قادمه هذه زيادات لهذا كشعب المغربي نتمني تحكيم ملكي في ازمه ارتفاع اسعار التي تمس امن غذاءي لطباقات محدوده الدخل,1
فين المديونيه المقاليع امعالي البحار,1
اخدو مالي وشتت شملي العبدي عبدراحيم العبدي محمد شكري عتيقه شكري عاءشه ربيع بن هلال اللهم ادلهم كما ادلوني اللهم اجعل داءره تدور عليهم يامن اقسم بعزته وجلاله لينصر دعوه مظلوم بك استغيث يامن اجاب نوحا في قومه ويامن نصر ابراهيم علي اعداءه ويامن رد يوسف علي يعقوب ويامن اجاب دعوه زكرياء ويامن اجاب دعوه يونس في ظلمات بحر اللهم اني اسالك بحق هذه دعوات مستجاب واسرارها ان تنصرني يامغيت يامغيت يامغيت يامغيت يامغيت اغتني,1
حتي ونوريها اش كتسوا,1
السلم و السلام لكل شعوب العالم عاشت الامبراطوريه المغربيه العلويه الشريفه عاش صاحب الجلاله الملك محمد السادس امير المءمنين نصره الله و ايده و سدد خطاه و حسن العلوي المدغري الكاتب العام للمنظمه العالميه للسلام و اندماج الصحراويين المغاربه و ممثل الشرفاء العلويين,1
منار سليمي يضحك علي ارتفاع اسعار في جزاءر,1
كنشكرو كل من ساهم في مواسات هاذ السيده مسكينه انسان راءع وطيب ومربي مات محكور مسكين الله يرحمو بقا فينا المغاربه كلنا الله ياخذ الحق,1
تفو علي شوهه علي الحكومه الاستقاله فورا لانها غير قادره علي تسيير اي شيء و فاشله في كل شيء و بركه,0
ياربي تفتح سبته ومليليه باش ندخلو ليا,1
شكرا للسلطات المحليه علي هاد القرار,1
لي شاف اخنوش بعد الانتخابات يقدر يشد الحمامه في السما شعب ناقصو 140 سنه ضوءيه باش يعرف اصالح من اطالح,1
مشاء الله عليك ولدي,1
يعني هدا ولا هداك كلهم بيادق,0
لواحد غير يصوت ليكم باش يحدها ليكم ويشوف اش غديروا نيت ولا غير لقرنابي والتصنطيح,1
هل من اخبار عنه جزاكم الله خيرا,1
انت اصلا فيروس كتبيعو فولادنا وتشريو,1
لاول مره لم نعرف من سيفوز بالانتخابات,1
ونحن نزيد في المقاطعه يمكننا استبدال العيش بطرق اخري واتركوا سلعهم الي ان تنتهي مده صلاحيتهم ورميها في الازبال اذا زادت الاسعار فمن يزيد المتقاعدين اللذين اصبحوا لايطيقون العيش فان زدتم في الاجور تنسون المتقاعد لا احذ يتدكره وكانه روضه منسيه لاكن يتدكرونه في تحقيق الهويه لما يمشي علي رجليه لرياضه ركبته فيناده اخر هي بطاقتك الوطنيه كان المتقاعد هو المشكوك فيه كلما تحرك الا وسياره الشرطه تراقبه لماذا لانه ليس له وشام في دراعيه ولايحمل سيفا وليس له حلاقه ماسونيه علي راسه وكثيرا هاذا ماوقع لاصحاب التقاعد اللذين لايضهر عليهم سن الشيخوخه,1
الم تشبع بعد,1
اوربا قامات بمظاهرات لمنع اللقاح والمغاربه يتقاتلون علي السم القاتل,1
ومن يحمي الشعب من هءلاء اللصوص الذين يستنزفون جيوب المواطن الضعيف من اصحاب الدكاكين او المحلات التجاريه كل علي هواه يضع الاسعار بطريقته التي تخدم شجعه لابد من حل لايقاف هذه الضغوط التي قد تتفجر علي شاكله سلوكيات رديءه تضر بمجتمعنا المنهك اصلا *وجه سحاب الفم*,0
الله انعل لي صوت علي العداله و التنميه,0
انا طفيت لامبا,1
نصيحه لوجه الله حسيتي بالاعراض خسر علي نفسك 100 درهم و 15 يوم راحه سير للصيدليه و خذ الدواء لي تيتعطا فالعالم كامل شرب هادشي 7 ايام و حبس و رتاح 7 ايام اخري و سالينا ان شاء الله,1
خطاب العثماني لا يجرم الدوله او الجهات العميقه بها لهذا تجد فتره ولايته لم تعرف صدامات و تشنجات كالتي عرفتها فتره بنكيران,1
لا حوله و لا قوه الا بالله الزيت ساويه 75درهم لكل 5 ليتر و الخبزه لا زالت تساوي درهم واحد لا شء تغير سوي العقليه,1
ضربني نعاود لكلب تاع بوها واخا تكون اميره وموت واحده كاينه,1
واش هادالكلام 7 المراه الهدراه ديال زنقه الشعب المغربي غدي يحاسبوكوم,1
بالتوفيق انشالله,1
ه والله ما كتحشم اسي العتماني دخلنا علك بالله واش كتفكر غادي تعاود هاد الولايه من عندي انا غير كتمحن في راسك اسي لعتماني سير كون تحشم كرفصتينا قتلتي الشعب يا الشفار اسم العداله والتنميه ماشي ديالكم الشفاره,0
عندما انسلختم عن الاصل الانسانيه,1
قناه هسبريس,1
اه تقهرن بزاف والله غدي تنود القتيل لبق هد شي حشوم قتلتون حرم عليكم كون بغين نشكيو,1
انا لله وانا اليه راجعون اللهم تغمده برحمتك الواسعه وانتقم من كل ظالم طاغي في الدنيا قبل الاخره,1
مفهنا والو من هاد لحزاق ترجموا للعربيه,0
هاد الارتفاع الاسعار هو ثمن اللقاح اللي اعطاوكم فابور المغاربه تيتقاتلو ياخدو اللقاح و ترجعون اللور مللي ترتفع الاسعار ايوا هضرو علي ما ضاركم حسبي الله و نعم الوكيل شفتو دابا معني مناعه القطيع ما معناها شا شا را را,0
محمد السادس برمج جيل خواف,1
بوحاطيه من الدرجه الاولي كون ما فيكش دغول كون خليتيه يصور حقو هذاك راك قلتيها بنفسك هبطتي ليه يدو اذا نتي لي بديتي,1
ناصر الزفزافي كلامه كان علي صواب كان يطالب بمستشفي والمخزن ادخله السجن ولمغاربه سمحوا فيه وخلاوا ايموت في السجن كلكم علي ظلال,1
ياربي السلامه الله يحد الباس ياربي,1
وملي جايين وخايفين من كورونا فين هي مسافه الامان بينهم هما مخشيين فبعضهم البعض هذا في حد ذاته تناقض يا العبيد,1
صافي لسلات ساعتوا يخوي ماشي غادي يعمر في البرلمان فقروا الشعب الله ياخد فيهم الحق,1
هدا ماكنا نحدر منه الواقع هو ان الناس مكتحترمش,1
خاص لعقليه تتبدل لحقاش الكربوهيدرات اللي تمت فيها الزياده مضره بالصحه بحال الدقيق المصطنع والزيوت المصنعه غير خاص الوعي المجتمعي بخطورتها علي الصحه ان قيمه الاغذيه الصحيه هي الخضر وبعض الفواكه مثل التفاح والبرتقال والاسماك والبيض بالدرجه الاولي لضمان التوازن بين تحسين الاوضاع المعيشيه للمغاربه لن يتحقق تكامل الاستهلاك بالانتاج الا بالزياده المستمره في دخل العمال المغاربه كلما تم التعويم المتدرج للدرهم المغربي,1
فين كاين بحر السعاده في كازا بالظبط,1
هادوا هما لحاسين الكابه الله يعطيكم العذاب,0
يايها الناس انتم الفقراء الا الله والله هو الغني الحميد سوره فاطر,1
خدام كتجمع فالاموال انت وامثالك كتغمق علي عباد الله اش غادي دير الشعب فاق بالكذوب ديالكم انثم خاصكم المتابعه القضاءيه,1
لا حول ولا قوه الا بالله رحمهم الله وصبر اهلهم,1
كونو رجال يا سكان المحيط الشطابه,1
اللحيس ديال الكابه,1
هدا حال الدول العربيه لهم شفي مرضي المسلمين,1
سبته مدينه المغاربه ويطردهم منها الاسبان ياللعجب اين ملك المغرب الناءم شعبه في حاله مزريهتحيه من سوريا لاخواننا المغاربه علي الحدود,1
حيدوهم باش تكريه الجماعه كما دارو فلابلاج دالمحمديه غيولي المواطن يكري الرماه وعاد يل بغي يحط الباراصول ديالو يخلص عليه غا بلاتي الاتي ابشع,1
حزب الاحرار الحمامه اخنوش شفاره شارين السوق بلطجيه لاحول ولا قوه الا بالله العلي العظيم اخرتها موت,0
عاشت المملكه المغربيه العظيمه,1
الحمد لله علي نعمه علي الاقل تغسل الجو من الدخان والتلوث الذي اصبح لا يطاق ما اكرمك يارب العالمين,1
علاش كلشي ناعس وساكت واليوتيوب عامر غير بالتفاهه,1
الي حد الان ليس لدينا من يعوضه انسان غيور علي بلده ناجح ابن مقاوم كفاءه وطنيه وتكوين وتجربه دوليه مقاوله في بلد ديموقراطي ليبيرالي الاقتصاد,1
ديما كنقولها الاتحاد الاوروبي غيقلب الطبله علي الدول لي بغات تقدم خارج قرتها ها تركيا ها المغرب كدلك الحل هو البديل تعوض اسبانيا ببديل ايطاليا او البرتغال او بريطانيا احسن حلول هيا تجنب اسبانيا وفرنسا وخا استتماراتهم كتيره وكبيره فالمغرب وميتحكموا فالسوق وهدي فاش غلطات المغرب يدفع ضريبه التاخر و و تباطء مخططات وتقويه اقتصاد وعمله,1
ان لله وان اليه راجعون,1
حنا ضد علي هد سم يدروه لي ولادنا,1
هدوك حساب الطلاق و الزواج والمكبتين,1
اولا شارف,1
ليخلو سبته ومليليه وليحترمو الجوار والا فليعلمو ان المغاربه لا يتركون شبرا من بلادهم فسنقتلعها بعد ان نضم اسبانيا كلها الي التراب المغربي,1
دعيو معاه بالرحمه من اطيب خلق الله الحاج الحسين من عاءلتي الله اصبر وليداتو و اصبرنا اجمعين,1
الله يكون في العوان,1
مسكين الشعب المغربي الفقير ايعاني اكثر من الجيران,1
لن نصوت مقاطعه الانتخابات واجب وطني الشعب سيطبق الحجر الصحي يوم الانتخابات,1
يوجد في المراحيض الفقراء,1
اتق اله ياالعثماني,1
ولكن هذا الاختبار اغلب النتاءج دياله غير صحيحه 100ب100,1
عفاكم اللي كايعرف هاذ السيد يݣولينا اسميتو ومن اينا مدينه هو,1
المغرب جهنم بالنسبه لاغلبيه الشعب الذي فرض عليه ان يعيش تحت رحمه الملك السارق وناهب ثروه الفقراء هذا الملك اللواطي الذي عينه اليوطي يعيش بمبلغ سبعماءه مليون سنتيم مغربيه يوميا تدخل حسابه البنكي بغض النضر عن امتلاكه جميع الشركات الكبري وماتبقي فهو في حساب عاءلته و اصدقاءه ويستفز المغاربه بسءاله المشهور اين الثروه الشعب محاصر في بلاده ويتربص اي فرصه للهروب الي الديار الاروبيه والامريكيه,0
ارجو من الله ان تكونوا في مستوي تستاهل حسن لشعب المغربي في العيش الكريم,1
سوء تفاهم بين دولتين,1
هداك غير باطو امريكي دار فيدونج تماك كيسحابوه بترول وهو غير زيت محروقه ه تذكروا حينما اعلن الملك وجود بترول في تلسنت ثم تبخر الحلم,1
تشوف حتي تعيا وتشرب الشراب مع هاد القرارات ديال المرعودين وسيدي اللهم كوفيد اول هاد المرض النفسي لركبتوه فينا سد حل حل سد الله اسد علي بوكم ببان الرحمه علي كل مسءول حكومي خرج بقرار الاغلاق قاليك 60 واحد كتموت بكورونا ه عندنا حرب اهليه وسبحان الله مبقيناش كنسمعو بالوفيات بالامراض كالسرطان او جلطه دماغيه او سكته قلبيه اول بحوادث السير ولينا نسمعو غير كوفيد,1
لو كان شمكار او تيكريسي ماتقدرش تهدر ولكن بما انه شاب خلوق يبحث عن قوت يومه حلالا فقد احتقرته واهانته,1
وا لي بغا الشوها الله عطيها ليه و الله انعل لي ما احشم انا في بلاصتوا نمشي نسبب للناس لي مراض,0
كنتمناو الخير مع هاد السيد كيبان ولد الناس عاش الملك,1
هل التلقيح امن بالنسبه للتلاميذوهل يحميهم من الاصابهبالطبع لاباي صفه تصر علي التلقيحهل لديكم علم بعدد الناس الذين تادو بالتلقيح في صفوف الكباراتقوا الله في البشر لاننا وابناءنا لسنا فءران للتجاريب,1
هذه سلاله جاءت الي المغرب من الجزاءر بالضبط من منطقه ولاد جلال,1
لاحولا ولاقوه اله بالله,1
لانريد سبته ولا مليليه للنظام الفاسد,1
المقطعه هي الحل,1
الله يرحم العبيد خد راحتك وترشح,1
كنتفكر شعل الضو يخرج الماء,1
اذا لم يستحي فاصنع ما شءت,1
كانت تشرح ليه بالتاريخ والجغرافيه ولباقه والمندوبيه الجهويه هي من ارسلته للمءسسه واكدت ليه ان وصل المنحه لدي اداره المءسسه انت نفيتي وجود الوصل عندك اذا من حقو يصورك بالصوت والصوره ويرجع الجهويه يصور من ارسله اليك بالصوت والصوره ويدي الفيديوهات للوزاره كي تحكم بينه وبينكم هذا يعتبر الضحك والاستهتار بالمواطنين,1
اما بالنسبه لكورونا اي الطاعون بعد ان تضرع الناس ورفعوا اكفهم الي السماء تضرعا و تخشعا وتعبدا وابتهالا الي الله,1
خوتنا لمغاربه تقو فيا نتخبو شي واحد معندو حتي علاقه بسياسه ولا بدين يكون اكبر قمار وشفار وسكيري والله تم الله حتي غادي تشوفو الخير الكتير معاه لان هءولاء نوعيه هم من يخافون الله وهم من تجد في قلوبهم رحمه وهم من يعش معهم شعب اما لمنافقون من هده الاحزاب التي تتصنع ديمقراطيه والعداله وتنميه الاقتصاديه وكدلك رجال دين كلمه اكبر اباطره لعصابات واكلي لحوم البشر في لخفاء وسمعو كلامي تصوتو علي سكايريه والله حتي فقلوبهم رحمه,1
الاسعافات الاوليه كان عليه من تاكد بلي النفس ماكايناش ينفخ فمو يحاول يخليه يتنفس,1
والله اخبار تجرح القلب ياربي,1
اللي خلاتو العافيه كرفسو الماء ديال البومبيه,1
هديه اخنوش بمناسبه توليه السلطه للقطيع الذي انتخب عليه,0
ان الله يمهل ولا يهمل والله بكل شيء عليم و علي كل شيء قدير,1
شمال افريقيا قاع راهم كيف كيف,1
اللي ما عندو وجه يصوت عليه بالخصوص و حزب العداله والتنميه عامه,1
هد شباط يعجبني غي في اعداء الوحده الترابيه و خصوصا لجزاير يموتو منو بالخوف تمنيت الحكومه تعطيه منصب فهاد القضيه,1
كانو ينتظرون التخفيف من الاسعار ففوجءا بالزيادات المهوله هذا جزاءنا نحن المغاربه المستهلكون,1
الله يعوضكم,1
البحاطيا خرجتو علي تلاميد ولاو هازين اسيوفا,1
الميزانيه باش يصلحو الطرقان مشات باش يخلصو العطله علي المهاجرين2 مليار درهم راه تفك بيها لعجب فالمغرب,1
نصيحه لكل مغربي هاد الاختبار فاسد لايعطي نتيجه والله العظيم عن تجربه فقط ضياع فلوسكم,1
بتوفيق لك اخي,1
سير تقلب علي شي خدمه تعراق فيها,1
و ما تبدل صاحبك بما كرف,1
لاحدود لكم مع ليبيا فكيف لكم التدخل نحن نعرف ان فرنسا وراءكم بعد خسارتها امام الجزاءر و تركيا نعرف اللعبه و روحو تتحواو,0
خلو ناس ترزقوا الله ينتقم منكم,1
مشا غير عند الحزاق دراوش كلا ليهم المخ لا حول ولا قوه الا بالله العلي العظيم طوز انا معمري صوت امغديش نصوت لا حول ولا قوه الا بالله,0
من يتق بهدا الكلام فكانما يتق بحراسه الذءب للغنم شارفنا علي الشيخوخه ونحن في كل محطه استحقاقيه نسمع نفس الكلام الدي قاله هدا الشخص استعمال لطريقه النسخ واللصق اتقوا الله فينا الم تشبعوا ونصيحه الي اولءك الدين يبيعون اصواتهم ب 200 درهم اقول لهم انهم يستحمرونكم كونوا ادكياء واستغلوهم كما استغلوكم فهم لايملون من تكرار خطابهم في كل مره دون كلل اوملل ومن بعد يتبورضوا عليكم 5سنوات وراكم كتشوفوا واش باقي كتلقي شي حد حتي يربوا الحناك والله لو عرض علي هدا الامر لرفضته لانها امانه وقطعه من النار وكل من وضع ثقته فيك سيطوق عنقك يوم القيامه لو علم هءلاء هدا ما تهافتوا علي هذا الامر اقوله صلي الله عليه وسلم في ما معناه هدا الامر لا يعطي الدي يطلبه,1
سواسه حاكمينها العثماني اولا و اخنوش ثانيا,1
انها بنيت في اواءل الاستقلال,1
شفتي تعياو ما تشوهوا في صوره العداله كيف ما كان الحال احسن من الحكومات الاخرين الشفاره,0
الدعوه لله تعالي,1
نتفونا الجلده حيدوها للمواطن الدرويش ولكن عبرو عليكم غاديين يصوتو راكم صوتو راسكم عطيتو الهراوه لراسكم الله اما نصوت علي شي قمقوم العام اللي جاي كتزير كثر من الاخر لا خدمه لقيناها لا رخي لقيناه لا مساعده الدعم ديال كرونا خلصو الناس الدوبل فالضوء والماعيينا الله ايخد الحق فمالين الكروش,1
ان زياده في الاسعار سببها هو احتكار السوق من بعد اناس لا يفكرون الا في جني الاموال فقط وداءما ينتظرون الفرص اسانحت الي ان تكون جميع الابواب مفتوحه لاجل غرض في نفس يعقوب و الي مالا نهايه والضعيف داءما لا يمكنه ان يفكر الا في لقمه عيش غدا وليس ولا يمكنه ان يفكر مثلا في ان يقوم بسفر الي وجهه ما ليفرج عن نفسه لا يفكر الا في لقمه العيش لدلك اليوم بدات فقط وادا اكلها يفكر في اليوم اموال والله يكون في عونهم والله يرزقهم اصبر اكتر ما هم صابرين,1
الله يرحمو ويوسع عليه والله يصبرك,1
الله يطول ليه فالعمر,1
شحال من وحده عندها رجلها بحال البوطه ماتعرفو مراه ما تعرفو راجل حاضيين غي سريط وطواليط لعندها شي بوكرش دير فيه النفس يدير الرياضه ينفع صحتو وينفع الناس وباز المراه لتبغي بوكرش حامل وهي حامله وتقول فرس النهر حدا بعضياتهم,0
عندي غير بوله وحده وجاتني فالضوء متين درهم,1
بصحتكم منظر جميل و جو اجمل,1
جزاك الله بالخير وتقبل الله منا ومنكم,1
يجيب معاقبات هاد طاغيه فورن حرام هادشي شتتات اوسره اينا الحموشي,1
العثماني رغم انه ليس مفوه ولا يعرف فن الكلام الا انه استطاع اداره المرحله التي تميزت بالصعوبات والاكراهات وتبقي الدوله العميقه المتحالفه مع المستعمر الاجنبي من تدير دواليب البلاد وهو ليس الا ادات لاصدار البلاغات والاوامر والقوانين لكن المواطن البسيط يحب التمثيل والحليقيه,1
غادي يعاود لينا الترابي ماغاينساش لينا المقاطعه,1
ظالمه ومستفزه و قليله الادب فالتعامل و ضاسره لايمكن التفاهم معها و دابا غادي نزيدو عليها بوطاله وصلتي للكوميساريه علي رجليك عاد غيبتي يا لمجحومه سيري الله ياخد فيك الحق,0
مرحبا لمن يرغب في تعلم اللغه الانجليزيه*بدله القلب*,1
و هدروا علي البنيه التحتيه الكارثيه في الراشيديه لا طريق سيار او سريع لا جامعه لا مستشفي جامعي لا مدارس عليا و معاهد لا سكه حديديه,1
الشعب مكلخ وجاهل خليتو حكومه تضحك عليكم لو كان كل واحد محشي فدارو منشوفوش هاد ارقام ويكذبو علينا كتفتحو الحكومه طريق,0
ه لا علاقه له بالسياسه مستشفي الامراض العقليه وتقبلش عليه,1
راءيس الحكومه وزوجته هدا هو العنوان ه تصويت غير مسرحيه ه,1
اما هاذشي غير دصاره,1
سلام عليكم,1
مبروك الزياده التاريخيه والساروخيه جات مع الدخله الانتخابات الف مبروك,1
نتمني ان هاد النفط يكون منفعه للشعب المغربي و يكون عندو نصيب منو و حقو انشاء الله و ما يمشيش للفاسدين,1
واش باقين تخدعو الشعب بالانتخابات الحكومه الحاليه او التي سبقتها والتي ستاتي بعدها اي كان حزبها لا ياولون ولا ياخرون لان من يحكم البلاد عصابه القصر واللوبيات المحتكره لهدا لا مجال لاي حزب في المغرب راه الشعب عاق وفاق لا احد يمتله,1
الله يجازي من عرف هذا البحر اين مدينه و شكرا,1
تلقيح او قتل الاطفال نحن ضد تلقيح الاطفاللانه لو كان نافع لما كثرت الاصابات 17 كاين مغربي ملقح و لا مناعه اضافه الي معظم عاءلتي ملقحه و رغم ذلك مرضوا بكرونا وكانت اصابات خطيره يعني لم ينفعهم اللقاح,1
مداهمه عرس بحي الداخله داخل فيلا لخرقهم حاله الطوارء الصحيه,1
مبروك للاحرار,1
