text,target
كونوا على يقين أن الحجر الصحي لن يتم رفعه إلا باكتشاف لقاح فعال، و انتظروا الكارثة فقط مع تخفيف الحجر و التي سوف تعيدنا إلى نقطة الصفر، غالبية المواطنين يعيشون الفقر و الجهل و كلها أسباب كافية لانتشار الوباء، الدولة لم تكن في الموعد في الشق الاجتماعي فهناك مئات آلاف الأسر الهشة لازالت لم أتوصل بالدعم رغم هزالته. و المؤسف أن هناك من استغل هذه الأزمة للنهب و السرقة و أحيانا بعلم الحكومة(شركات التأمين),0
كي حملو مسؤولية الشعب المقهور و مخلين المصانع خدامة راه واحد الى خدام ف داك مصنع و فيه كورونا غا يعادي المئات ديال ناس فالحي ديالو و زيد فالمصنع نيت,0
كيفكر فالصحة البدنية للمواطن و لكن الصحة النفسية و الإقتصادية لي كتعاني منها الطبقة الكادحة لي زاد الحجم ديالها بسبب هاد الأزمة مكيشوفهاش حيت هو و الناس لي تحت القبة كيستافدو من الأجرة بالملايين و اضافة الى الإمتيازات و المعامل ديالهم لي خدامة,0
"كيما قال اينشتاين: الغباء هو فعل نفس الشيء مرتين بنفس الاسلوب ونفس الخطوات وانتظار نتائج مختلفة.
راه كان قاصد الحكومة المغربية 😐",0
ݣاليك سي العتماني حقق إجابيات كتيرة أشمن إجابيات كبيرة ديالاش هاد الإجابياة ديال الناس لي باقي مستفدو من دعم ديال راميد ولا ديال القطاع الغير المهيكل ولا ديال ناس لي راهم كيموتو بجوع وكيعانيو فصمت,0
لا اظن ان المغرب سنجح في فك البؤرة نظرا لانعدام تطبيق الحجر الصحي المنزلي.,0
لا الاه الا الله ، بزااااف هادشي 🙄 المدن لي مافيهاش كورونا يترفع عليها الحجر الصحي,0
لا حول ولا قوة إلا بالله,0
لا حول ولا قوة الا بالله العلي العظيم,0
لا شيي سيتغير ولو تم التمديد الى 2025 لا شي البور المسجلة تتواجد في الاحياء السعبية ونحن نعرف الاحياء الشعبية كم تاوي من السكان الحجر الصحى 14 يوم كافية ولكن حنا غير معدبين وصافي النص داير الحجر والنص الاخر خارج,0
"لا فائدة لتمديد الحجر الصحي و الاوضاع هيا هيا و ناس خارجة و ممسوقاش راه بحالا كنكبو الما فرملة خص تبدل شي حاجة خص السلطات الامنية يزيدو من الخدمة ديالهم باش ناس يكلسو و يتنقصو الحالات
الله يهدي ما خلق و الله يدير لينا شي تاويل ديال الخير اما حتى بنادم راه بان لي مافيهش لخير لراسو 🤦‍♀️",0
"لا والله.. هادشي مايديها فيه غير الحمق..
اللي عندو عقل راه اعرف بلي التخلويض",0
لعنة الله عليك..أيها الجاهل..البكماني....الطوارئ الصحية برهنت على شطط في استعمال السلطة في العديد من المناطق..يجب تطبيق الطوارئ وجعل الجيش يتحكم بزمام الأمور والداخلية تكمش,0
لكنتو أديرو الحجر ديرو 100٪؜ ماشي تحبس عباد الله بصفر درهم وتخلي نص خدام وبدون إحتياط حيت وخا دير 100000 عام نفس البلان دوك المصانع كل شخص كيرجع عند عائلات ديالو إوا شنو واش طانزين علينا ولا باغين توصلو لشي هدف من الأخير مع العلم نصف الشعب كيخرج فالله إرحم الوالدين يا زيرو معانا يا كلشي أيخرج يمكن ليك دير فيديو على هاد القدية إلا كان شعب بصح كيهمك أما لكنتي منهم حاجة اخرى,0
للأسف راه خص حل لهاد ناس ولا غادي نبقاو هنا,0
للله واش منيتك تاتنشر لينا كلام هاد المعوق هادا .....,0
لله يخد فيكم الحق منين ولا طبيب ديال امرض العقلية كيسر البلاد ها النتيجة,0
"لله ينعل شيطان .كتقول ان الدوله وضعت الأولوية للمواطن.
ممركثيش
محسيتي بوالو
العالم كولو واقف او لا اسي الثعباني
اشنو زعما بغيت تقول زعما كون كننا باغين غيالاقتصاد اولفلوس منطبقوش هد الحجر
للي هو مكيناش اصلان
تاراك خايف من شي ازمه صحيه او يريب ليك الاقتصاد او التحنسر .
او مايبقا علامن تحكرو او تفرضوا الضراءب او ضو او لماء او الغرامات او لوطوروت لاسيرونس او باركينغ او ربا اورمال او بحار او المعادن او محروقات ليب 1درهم كتبيع فيها ب6دراهم او سطاسيون كتزيد واحد دريهم ولا شنو ولا داك الصندوق لي لله يسهل عليكم ديتوه بصحتكم .
ولا لفلوس لي جات من اوروبا روينا ديال لفلوس
عندكوم تسحابونا حمير
تررزاق الله
ناكلو مع شركم الربيع اوما نسعاوكومش
نتوما لي كتسعاونا او تكريسيو فالشعب
مصاءب قوم عند قوم فواءد
🤞😒",0
"لم يكمل الجملة "" بسبب استهتار الناس وارباب المصانع وضعف آليات المراقبة في المصانع لتتبع من تلتزم بمعايير السلامة الصحية ومن لا تلتزم
حيت شاهدنا كمية الموقفين من المواطنين بسبب حدم إحترام الحجر لكن لم نشاهد أي معاقبة قانونية للشركات المخالفة",0
ليك الله يمسكين شكون حس بيك غير ربي عالمين ليك الله يمسكين شكون قال وش عندك ولا معندكش غير وصلوا دعم للفقير حتي بابوا ولا قولت ليه جلس حتي عام مشي مشكل مادا اقول لا حول ولا قوة الا بالله الله يخد الحق في كل من اخد حق فقير ارسل اليه ولم يصله بغينا غير نعروف شكون صادق في هد البلاد يوصل الامانة لي عطها صاحب جلال للفقراء الا يوجد شخص واحد كما تعطات ليه يوصلها والله حتي عيب الغني يصله دعم لانه غير محتاج والفقير لا يتوصل بشئ لانه محتاج ولكن اطع وجلس في منزلك واتبع القانون وادا مت بجوع سوف تدفن في احسن تربه لك الله يا فقير ارضي بما قسمه الله لك,0
ما الفائدة من تمديد الحجر الصحي و لا زالت المصانع و المعامل تشتغل .,0
ما بقيتش حامل نسمع هذا الفاشل,0
"ما فهمتش أنا!!
كيبقاو علينا بؤر ومخالطين..
وكيفاش بغاو ينتشر هاد لفيروس،،،بالنية مثلا..
بالضرورة غينتشر عبر المخالطة..
ضونك لا يبقاوش يقولو لينا بؤر وما بؤر..
حنا ماشي مكلخين",0
ما فهمتش انا راه دول اكثر منا و باقين المعدلات ديالهم ما هبطوش و رفعو الحجر و غدا عندهم عيد وطني حنا زعما كنفهمو اكثر منهم ولا كاينة نية اخرة؟ 🥴🥴,0
ما محل هذا التمديد مدام المصانع التي تشكل بؤر تشتغل بشكل عادي,0
مادام المعامل و المصانع مازالت مفتوحة بعني ان الحالات سوف تستمر,0
مادام ان هذا القرد هو رئيس الحكومة فكورونا لن تفارقنا.,0
ماكاين لا تمديد لا ولووو نخرج نخذم على راسي,0
"ماكاين لا تمديد لا ولووو نخرج نخذم على راسي
حيت ماعندي ماناكل ماعطاتني هذا الدولة لا تعويض من عندها ولا من رب العمل لي كنت خذام عندو اللهم كورونا ولا الجوع والقهرة",0
مبغيتش نهدر على هذا الحمار لي كيستحمر المغاربة,0
مبقا ما يتخبا سيد الرئيس....,0
مبقاش عندنا مناكلو أو نتا كتقول من أجل مصلحة المواطن,0
متنساش البؤر السجنية والعسكرية اصلا هما اللي رفعوا الأرقام مؤخرا,0
محدكم كتردو اللومة للشعب بقينا هنا. .,0
مدينة الداخلة كمثال .. استهتار السلطات المحلية ينتج عنه ظهور 3 حالات مصابة و العديد من المخالطين بعد أزيد من شهر بدون أي حالة و السبب هو إدخال العشرات من البحارة إلى المدينة دون اجبارهم على تدابير الحجر الإلزامي .. بلا ما نغطو الشمس بالغربال . نتمنا تركز على بحال هاد النقط .. متبقاش تعاود لنا نفس الاسطوانة (البؤر العائلية و الصناعية الخ ... ),0
 كلشي كيلصقوه في الشعب علاش ميقولش بسبب شجع ارباب الشركات هما سبب تفشي هاد البؤر العائلية,0
مزيانة لناس لعندهم باش يعيشو أما الناس الفقيرة وما توصلاتش الإستفادة عايشين الجحيم لا حولة ولا قوة إلا بالله العلي العظيم,0
مصالحهم فوق مصالحنا,0
مصانع السباااااط والكاااابلااااج اعباد الله!!!,0
مصانع كذخل فلوس وتنشر في وباء وحنا نموتو في ديورنا يجب تطبيق قواعد صارمة على المصانع,0
مصطفى وليت بحال العماري واش نسيت من جيت ولا قلبت الفيستا خليك في خدمتك لي تشهرت بيها باش تبقا على أقل في مكانك اما على هذا الحال لي انت فيه وليت غير كتخربق وكتحمل العواقب كلها المواطن مع احنا عارفين فين كاين المشكيل عندك جوج من الحاجه ياما تتكلم بصراحه كيف كتكلم على المواطن تكلم على الدوله واخطائها ولا سير ديها في شغلك مع احترام لك,0
مع العلم ان الخكومة اختارت تدابير عامة لتدبير الحجر الصحي . اي تدابير اسي العثماني ؟؟؟؟,0
معروف في اشباه الدول انه عند كل انجاز او نجاح في البلاد يختزل ذلك النجاح في الحكومة و الرءيس والساهر على البلاد مع اقصاء و تهميش فعاليات اخرى ساهمت في ذلك....و ان جاءت النتاءج سلبية و غير مرجوة فالسبب كله يكمن في الشعب ...هكذا هي ثقافة اشباه الدول,0
مكان لا ستهتار لا ست حمص ، البؤر ضهرت في الشركات . خلص الكلام .,0
مكاين لا استهتار الناس لا والو البؤر الصناعية هي السبب رئيس الحكومة عليه ان يجلد الباترونا وليس المواطن الضعيف المقهور عليه ان يصرح عدد الاصابات بالبؤر الصناعية والتجارية بالمقارنة مع البؤر العائلية.... الحكومة عليها ان تغلق جميع المصانع و المعامل التي لا صلة لها بالمواد الاساسية وحاجيات المواطن طيلة 3-اسابيع حتى نخرج من ا النفق المظلم,0
ملقيتو فيمن تسيبوها على ضعيف مسكين انا من 16مارس ماشفت العتبة خويا يتسخر لحانوت ويجي يجري سادين علينا وربي الي عالم بالحال ونفسيتنا محطمة علخر,0
ملي الدولة سدات الناس الدراوش علاش متسدش المعامل والشركات اولا القانون غير على الدرويش,0
ملي الدولة سدات على الناس الدراوش علاش متسدش المعامل والشركات اولا القانون غير على الدرويش طبقو الحجر على المعامل راه عيب و عار هادشي الطمع طاعون,0
من الحقارة أن تطالب بتمديد الحجر الصحي و أنت لك مدخول شهري و السلطة قدمت لك كل التسهيلات للتسوق و الخروج ( يعني أنا وبعدي الطوفان ) ... من الحقارة أن تطالب بتشديد العقوبة على من خرج يبحث عن طرف ديال الخبز أو تجيز إستعمال العنف ! ... و من الغباء أن تعتر…Voir plus,0
من الحماقة أن تعتقد أنك ستحصل على نتائج مختلفة وأنت تكرر نفس الشيء. - ألبرت أينشتاين,0
من الحماقة أن تعتقد أنك ستحصل على نتائج مختلفة وأنت تكرر نفس الشيء. - ألبرت أينشتاين Mustapha Swinga,0
من اللخر السمطة كدور غالاخر على المواطن الدرويش الخايبة ديالو الزوينة ديال الدولة,0
"من المسؤول عن إكتظاظ المعامل بالعمال؟
لماذا لم يذكر العثماني بؤر الثكانات العسكرية؟",0
من المسؤول عن البؤر الصناعية و داخل الوحدات السجنية و الثكنات العسكرية.....المواطن؟,0
من المسؤول عن البؤر الصناعية و مراقبة توفير ظروف السلامة في اماكن العمل؟,0
من يتحمل مسؤولية البؤر الصناعية...... هي سبب في ما نحن عليه الآن ..... ولا غير درويش مسكين .... ماشي غير كورونا في الضرائب😡😡😡.....في كلشي... لكن ربي كبير,0
ناري المرض هذا لا تعويض لا خدمة وقالك البؤر الصناعية اوا الحكومة لمسؤولة على هادشي الشعب اشنو دنبو فين هاد الهضرة المغرب سمح فالإقتصاد من أجل الشعب الطنز هذا,0
ناس كازا دعنكوم الله خرجتو علينا آلله يخود فيكوم الحق ،😠😠😠,0
ناس ملقات متصرف في هاد رمضان يا. الكلب الدولة عطيو ناس لgوفة الله يخض فيكم الحق,0
نتا الحاس الكآبة استهتار الدولة ماشي ناس,0
نتبع خطى الاستعمار الفرنسي,0
نتوما لي خليتو معامل خدمة,0
نخاف غير تنوض مظاهرات من ناس لي ملقاو مياكلو مساكن نصدقو من كرونا فشي ما كثر ، الله يحفظ بلادنا,0
نطالب بدفعتين من الدعم راه عيب وحشومة وعار شهرين ونصف من الحبس المنزلي والناس داخلا برمضان ب زيرو درهم حسبنا الله ونعم الوكيل فيكم اولاد الناس كيف غيكون هدا التمديد وبنادم واصلة ليه للعظم مخليتو بنادم اخرج اضبر على راسو معطيتهم حقهم هناك من حبس هرة لاهي اطعمتها ولاتركتها تاكل من خشاش الارض فدخلت النار حداري من دعوة المظلوم وخصوصا ان كان صائم حداري تم حداري,0
نفس هدرة بغيت نقول استهتار ديال دولة لي مخليا مصانع خدامين عادي او زيدون اعطيونا غير دعم نبقاو حتال عام جاي غاع بنادم مخلينو بجوع او بغيتوه التازم بالحجر عطيني لوجيك الله اردي عليك,0
هاد سوينغا بوق ديالهم,0
هاد سوينغا من نهار و هو بارك علينا استهثار المواطن المواطن المواطن و نسا الحديث عن باش يهضر على التكنات و السجون و المصانع لي كان بؤر واسعة للاصابة,0
"هاد شي بزاف بزاف ايام عن حكومة لا تعرف الا سياسة الحجر الصحي وفين هي المواكبة راه و استنفذنا كل ماكان عندنا و تجارتنا ذهبت مع الريح و اكراهاتنا كثيرة انتم تتخذون القرارات بايدي باردة ولكم اجور سمينة تكفيكم
اقسم لكم بالله والله وخا يديرو ،365 يوم ديال الحجر لن يغير شيئا",0
"هاد شي مدروس من الاول.. السلطة المغربية لا سلطة و لا جرأة تكتفي بالكدب على الشعب لا غير.
كون طلقت فرانسا كون حيدو الحجر الصحي ولاكن لا يمكن أن تعطي أمر بدون سيدك",0
هادشي كامل فصالح المواطن لكن باقي مرعاوش لناس ليراها كتموت بجوع ومتولات لا بدعم موالو,0
هادشي مزيان حيت الهيوش و الاوباش ما بغاوش يعيقو و يلتازمو,0
هادو حشاك راه من 5 ماي اهوما كايقولو الشعب راه كاناقشو الاستراتيجيات للي غتبعوها بخصوص رفع الحجر وللي غنعلنو عليها ف 18 ماي هاهو 18 ماي جا ولاو صدمو ناس بالتمديد,0
هادوك المصانع تتخدم المصالح ديالهم ...وهاهي دابا شانقانا وخانقانا بالبؤر لي نتجات عليها...زعما مقدروش يجبروهم على الاغلاق...,0
هادوك راه هاربين علينا عندهم طاقة استيعابية في المستشفيات اما احنا الا مشءنا حتا رفعنا الحجر الناس ما تلاقى حتا فين تداواا الا تزادو الحالات بوتيرة صاروخية داكشي علاش هاد القراار,0
هاديك استهتار الناس من اضافات الراوي... المشكل راه باين و واضح ولكن اللوبي الصناعي لي تايحكم ماباغيش يتحمل مسؤوليتو,0
هدشي لوصلنا ليه بسباب الشركات لبقاو خدامين كان عليهم اسدو كلشي في الاول كن خرجنا دبا اسيطرو على الوضع لبقاو الشريكات حالين راه مغنسليوش اغنبقاو ندورو في حلقة مفرغة,0
هذا البؤر معمرهوم اسلايو على هاد القبل,0
هذا الوضع سوف يوازي انفجار ثورة في هذه البلاد,0
هذا قرار فرنسي مغربي,0
هذا ليس إستهتار المواطنين بل عدم تطبيق القانون على المصانع التي عرفت بؤر الوباء بالسهل جدا أن نكتب عنوان و نعلق فشل البعض على حساب البعض شهرين يعني ستون يوماً وهو متحجر في منزله إذا كان أصلا يعتبر منزلا وبدون معونة وبدون دعم مادي ينتظر إلى حد الآن و الإعلام العمومي في كل ثانية ينبهه بالمكوت وعدم الخروج وبالنظافة و إمعاؤه تسمعها من مدخل الحي كفاكم من التطبيل أصبح الجميع تحت عتبة الفقر اللهم إنا نسأل اللطف في القدر وإرفع عنا البلاء والوباء وأنزل علينا السكينة و الرحمة والمغفرة والعتق من النار,0
"هذا ماشي حل 😡😡😡 غادي يبقى الوضع هكا اللي حابس راسو راه حابسو و الأغلبية خارجين و لا سلطات اللي تزيرهم يدخلو بحالهم.
هنا راه حتى من بعد لمغرب تيخرجو و لا احد تيهضر معاهم",0
"هذا هو الشعب الذي ينتظـر "" العثماني "" باش يقول لهم وااااااش غايخـــرجوا ولاَّ لاّ 🤦‍♂️ ما عرفتْش أنا فِيـن غايخرجوا مازال هههههه بان ليا بغاو إخرجوا لنا العقل !؟",0
"هل فكرتم قبل تمديد الحجر في الاطر العليا التي تتقاضى اجور محترمة و لديها ديون بمادا ستفعل ب 2000 dh
كان علبكم الرجوع إلى التصريحات لدى الصندوق الوطني للضمان الاجتماعي لمعرفة حجم الضرر الدي اصاب الاطر العليا في القطاع الخاص",0
هناك العديد من أرباب الأسر متوقفون عن العمل سواء أصحاب الرميد أو غير المهيكلين لديهم مسؤليات و لازالو لم يستفيدوا بعد و هم في أمس الحاجة لهدا الدعم خصوصا في هذا الظرف الصعب... فإلى متى سيتم دعمهم...!!!!!!!؟؟؟؟؟؟؟؟,0
هناك جهات من حقها ان تستفيد من الرفع التدريجي للحجر الصحي،لا اعرغ لم الابقاء على هدا الاخير في عامة جهات مدن المملكة. الحكومة ليست قادرة على اتخاد قرارات البلاد لان اغلبهم لا يعرفون كيفية التحكم في زمام الامور لانهم وصلوا الى مناصبهم عن طريق الرشوى والغش والمواطنين الغير الواعين الدين صوتوا عليهم .....,0
ههه لقاو شعب بليد غبي كيمارسو هليه البروبكاندا,0
"ههههههه كيصلقو المسؤولية في شعب هههههههه شعب شكون مكلخو وواكل رزقو شكون خارج عليه ....
واولا واهم شيئ شكون عماه طمع وخلا طيارات import w export خدامين مع انه كان صدى اخبار كورونا واصلهم شطون بقى طامع ادخل سياح وحنا كنسمعو دول كتكل في لعصى .الا طاين شي حد خطأ فهي الجهة المسؤولة ماشي شعب ....دخلتوها عليه وهو مكلخينوا وجايين تحاسبوه",0
"هههههههههه والله العظيم إلا كتفلاو على الشعب
قاليك بؤر صناعية
وعلاش اخويا ما تسدو ليهم
استحمار الشعب المغربي
بروتوكولات حكماء صهيون",0
هو مهاموش الناس لي ماستفداتش من الدعم وتتسعى باش تعيش المانضة ديالو دايزة حسبي الله ونعم الوكيل,0
هوا را كيضرب 7 دلمليون فين حاس بتمديد هياكل لعصا غي لفقير,0
هي تخربيق,0
و الله يلكيها ليكم الناس كتموت بالجوع و النص مخداش الدعم ديناكم لله اولاد السوق 😡😡😡 نتوما معندكم متخسروا,0
و حنا شنو ذنبنا 💔💔💔💔💔💔💔,0
و حيدو البؤر الصناعية,0
و سدو المعامل 10 ايام تمشي كورونا,0
و كون سدو كولشي عشرين يوم الأولى و الله ما نوصلو لهادشي كامل و لكن خلاو مصانع لا معنى لها حالين أحياء الصناعية فالمغرب كامل بقاو خدامين بقات فسد الجوامع و القهاوي و الحمامات ؟؟ مكاين لا إستهتار الناس لا والو الشهر الأول داز بيخير المواطنين كاملين دخلو لديورهم بلا ما دورو السمطة للشعب,0
و ما فائدة التمديد، بدون تشديد,0
و منين جات العدوى اسي الفهيم من المرحاض العائلي,0
و هادا ان دل على ان الحكومة فاشلة و ليس بمقدورها التعامل و التحكم في الوضع,0
وا السي Mustapha swinga يلاه كنت بعقلك علاش متقولش بسبب جشع الشركات والطمع بالربح الوفير ادى ظهور بؤر صناعية ادى إلى بروز بؤر عائلية وسالينا,0
وا سدووو الشركات ا عباد الله,0
وا سي سوينغا المسؤولية كيتحملوها هوما بالضبط فالمقام الأول كيفاش شركات اللي هوما ماشي ديال التغدية ماشي ديال صنع المستلزمات الطبية و بقاو خدامين و مادارو والو باش يسدوهم باش مينتشرش المرض وتقولوا بعض الناس مالتازموش بالحجر الصحي بالسيف ميلتازموش و أرباب العمل كيغولو ليهم أجيو تخدمو ها حنا دبا فين وصلنا من ورا هادشي,0
"وا شوف غير ألمانيا السويد اليابان.. الناس عايشة عاااادي
و الدول الدكتاتورية عندها كلشب بالمنع و القمع",0
وااااااسيدي ربي عييييييت واعييييت بالجلاس فالدار واعيييت مع والديا مايخرجوش قنطو مكيخرجو موالو حابساهم ولينا مؤخرا غير كنتغاتو بسباب الخروج والخدمة وجلسنا والخروج مخرجنا ومصاليحنا موقفينها واعباد الله وقفو المصانع 3 الاسابيع وغادي تحاصرو فايروس واللللسي العثماني دير الكمامة والتزم بيها باش ناس حتا هما يلتازمو واش نقوليك لي فيك راه فيك,0
واستهتار اصحاب المصانع وجشع الراسمالية .وراه طبيعي البؤر الصناعية غادا تنتج بؤر عائلية وراه واضحة من سبع سماوات وبزااااف هدشي,0
واستهتار الدولة,0
واسدو الشركات ليخدامين راه هما اكبر بؤر دابا وهما لي متيخليوش هادشي اسالي,0
"واش المعامل و المصانع خدامين و باغين تخرجو و الله الا متوقف كلشي غلى الاقل مدة اسبوعين لا خرجنا راه غير كيخربقو ماكاين لا حجر صحي لا خرا باقي بنادم كيخرج بلا كمامة و يتجمع و زحام في الاسواق
يجب تطبيق الحجر 100% ماشي غير بالهضرة",0
"واش حيث هما دايرين الحجر في الفيرمات والفيلات تاعهم وفي الحقيقة ما دايرينوش في مرة.
المواطن البسيط راه مسجون في قفص أنا بعدا مستعد نخلص الغرامة وما نبقاش مسجون.",0
واش لحزر مفروض على المواطنين و المصانع خداما ... واش مصنع ديال صباط ضروري ولا حتا هادو لي كايصاوبو كمامات باش يتصدرو عل الاقل خليو غير المساجين هوما على الاقل ماعندهم فين يمشيو وماكاينش لي غادي يدخل ليهم شيحاجا,0
واش ولفتوا فلوس منضمة صحة العالمية تطلقونا نخدموا على ولادنا دعيناكم الله سبحانه وتعالى او رمضان هدا أو عشر وأوخر الله ياخد فيكم الحق,0
واعيينا الله يعطيكم العذاب واش نخرجو نسرقو با نلقاو ما نكلو,0
والبؤر العسكرية لي ناض كيقولك استهتار الناس,0
والعثماني سير في حالك.,0
والله الاستهتار جاي منهم هوما لي كيتفرجو فالمدن البؤر ومخلين فيها الحركة والتنقلات والمصانع. 6 المدن دايرة حالة فالبلاد كاملة.... هداك لي كيمشي للمصنع يوميا وسط المئات انسميوه مستهتر ؟!!؟ الداخلية هي لي تتحمل المسؤولية ...,0
والله العظيم سبب ديال هادشي ماشي إستهتار الناس ...راه الحكومة هي السبب مبغاتش تشد المصانع وفينما كيقرب يسالي الحجر كيقلك ضهور بؤر صناعية ...راه أوروبا عندها حالات بزاف باقا كتعالج وطلقو ناس ...هادشي دليل على النظام الصحي الهش,0
والمصانع كان خاصهوم يتغلقو من نهار الاول، الغلط و الاستهتار ديال الحكومة,0
وايه إلى الوزير تجيه 70000 dh في الشهر داير الحجر الصحي مشي مشكل اما الدرويش لميدخل عليه ريال واحد أموة بالجوع (إلى الموة حسن أموة بكرونا احسن ليه ) منقول,0
وبؤر الحرس الملكي..والجنود ديال بن كرير...ومصانع الشفارة الكبار ديال المغرب فين خليتيهوم...وليتي تاتلحس الكابة حتى انت السي مصطفى جمع معانا كرك,0
"وخونا سوينغا واش مزال تاتصدق هاد الكذابين والانتهازيين.
راه البؤر الصناعية هي التي تسببت في البؤر العائلية راه هذا يسمى تحوير الحقيقة.
الشعب راه عيا من هاد الضغط والحكرة واتهامه بكل فشل للحكومة والمسؤولين. بزااااف راه الضغط يولد الانفجار.
انا بعدا نخلص الغرامة وما نبقاش مسجون راه غانتفركعوا في هاد الصنادق هما راهم عندهم فيرمات وفيلات أرى ما يسرحوا فيها وأصلا حتى واحد فيهم ما ملتزم بالحجر تايدوروا مع راسهم.
راه عير مقدم وما تايديرش حتى الكمامة.......عاد هادوك.",0
ودابا ولينا كندوزو الحبس على الأقل اللي بالحبس كدخلو الكوفا ديال التموين.شي يديرها واحنا نتكدمو.,0
ودوك البؤر المخزنية و التكنية و المصانع .... علاش مهضرتي عليهم لا نتا لا هو,0
وراه الدولة هي لكتستهر بالحياة ديالنا يحبسوا الشركات على الاقل واحد الاسبوعين وغادي نقضيو على كورونا اما الحجر الصحي بلا اجرءات راه ما حجر ما والو,0
وسي سوينغا حنا فالجنوب لتازمنا ومتسجلات عندنا حتى حالة من لول لدابا علاش نتعاقبو بجريمة كتوقع فالدارلبيضاء ومدن اخرى مستهترة ... راه عيينا ديال بصح,0
وعبد االله لي بان فيه المرض فهاد 20 يوم قتلو زامل بوه اورنتهناو,0
وعلاش ف الفيديو ديالك مدوتيش على البؤر الصناعية وعلى هاد الدولة لي مخسراتش والو على المحاربة ديال كورونا من غير زرواطة ديال القايد والمخازنية و دابا بغات عن طريق البلحاسة بحالك تلفيق التهمة للشعب المغربي هضرو على الحقيقة كيما هي شكون اللي خلا معامل ديال الصباط والكبلاج مفتوحين وخدامين بحجة أنهم ظروري يبقاو حالين ههه واش غادي ناكلوهم زعما,0
وعلاش ميوقفوش الشركات ولوزينات لي ولاو بؤر لتفشي الفيروس وهوما فرعو لينا راسنا بسمحو فالإقتصاد من اجل الشعب وهو صرحا سمحو فالشعب والبوفري لي سدو ليه المحال من اجل لوزينات مع الأسف,0
وقفو المصانع اولاد الناس,0
وكل ناس ويكلسو حتا 5 سنين واش عمرك حسيتي بجوع والله غالب اشمن أستهتار ناس تتموت بجوع,0
ولا احد اصبح يثق في كلام الحكومة، هدي بعض الاسابيع كنا نتكلم على خفض النسبة لاقل من واحد، هاحنا وصلنا ماذا قررت بعدها الدولة، التمديد على كل الجهات !! سمحلي اسي مصطفى راه معايشينش في المدينة الفاضلة راه بنادم مازال عندنا كيقلب في النفايات باش يكول هذا شيء اراه كل يوم بنادم ساكن في دور الصفيح اجي نتا وانا واخرين ساكنين بيخير ونطلبو منو يبقى ف الدار، هل هذا يعقل؟ للاسف الفيديوات ديالك حول الكوفيد تقريبا كلها تتكلم عن الحجر الحجر ابقوا في ديوركم ولا تتكلم عن نجاعة الحلول وما فعلت الدول الاخرى وبالاخص النقطة المهمة لي هي مكاين علاج ولا لقاح اذن التعايش لابد منه وقالها ايضا وزير التعليم.,0
ولا كان هذا virus معندوش لا دواء لا لقاح...واش ناس تبقى بجوع ...واش ناس تبقى محبوسة...راه الدولة خاصها تبحث على البديل..ولا راه عنخسرو كولاش و نمشيو ثورة جياع,0
ولاد العاهرات متيهضروش على الشركات وانت امول الصفحة لكتقول بؤر عائلية هاذ العائلات شكون تسبب لهم في الإصابة ؟؟راه الشركات ،بلا متبقاو التمرقو المريقية,0
وليتي مخزني في كرك,0
ولينا شادين حق الله 😅,0
ومالهم مايسدو دوك البؤر الصناعية لاش يبقى الشعب كامل مرهون بسببها!,0
وماهو دنب الجهات الملتزمة ... يعني واحد فجهات صحراء مكاينة حتى حالة اصابة مدة شهر هادي اومحبوس فدار بسبب واحد فكازا ولا طنجة ولا مراكش گاع ممسوق ... والحجر صحي اتفرض على كلشي حتى المصانع لي هي سبب تفشي المرض لحد الساعة ...,0
ووعلاش مقلتيش حتى بسبب استهتار اجهزة الدولة في التعامل بحزم مع اللامبالين و الناس الي مكيحتارموش الحجر ووزادو خرجو عاينا بهاد التمديد,0
ياخي اكبر بؤرة هي المصانع,0
أصحاب التعليم العالي في خبر كان,0
أصحاب الجامعات نكرة,0
أصحاب تعليم العالي في خبر كان ؟ ما مصيرهم ؟,0
أصلا التعليم بدأ من الأول بالبغرير أو البريوات، إوا هاهو غايسالي بالسفنج.,0
أما صحاب التعليم العالي محسوبين على وزارة الفلاحة والصيد البحري، أخنوش هو يقرر أشنو يدير معانا,0
اذا كان هذا مستوى وزير التعليم فكيف للتلاميذ.. من الأحسن تحويل المدارس و المؤسسات إلى صالات للقفز او السباحة,0
اسراٸيل داخل المغرب حیت انه جمیع حقوق المواطنۃ انتزعت من الشعب انه احتلال علوی-فرنسی-اسراٸيلی واضح بقیادۃ الصهیونی محمد السادس,0
"التأخر في حسم مصير السنة الدراسية
هل هو تواطؤ مع لوبي التعليم الخاص حتى يحصلوا باقي الواجبات الشهرية من اسر التلاميذ مع العلم ان التدريس في شهر يونيو بالنسبة للقسم السادس ابتدائي و التاسع اعدادي يكون فقط للتهيء للامتحانات و أن لا دروس فيه فلم الأداء عنه",0
التخربيق هذا والله,0
التدريس عن بعد عملية فاشلة.,0
"التعليم العالي بحال شي هاربة هزات رجليها و مخلاوش ليها فلوس طاكسي لي غايجي يديها
ولا معلق ، بحال شي وحدة هرب عليها الراجل ما هي مزوجة ما هي عروس 😂",0
التعليم العالي معندوش خوه لكبير ليحامي عليه 😂😂,0
التعليم العالي و التكوين المهني vu,0
التعليم العالي؟؟؟,0
التكوين المهني؟؟,0
التكوين مهني ؟؟,0
الجامعات ،؟؟,0
الحمد لله ليست سنة بيضاء فقط سنة سوداء.,0
